row_ID	ut	title	journal	date	doi	tot_cites	abstract	authors	n_aut	authors_id	author_country	keywords	Publication_year	Assignment	Analysis	Geography	Geography_verbatim	Year	Domain	Habitat_verbatim	Method_data_collection	Method_AI_title	Method_Omics_title	Method_verbatim	Title_biodiversity_string	Title_geo	Title_taxon	Title_hab	Taxon_specific	Taxonomic_div	Phylogenetic_div	Functional_div	Other_div	Other_diversity_string	Acanthocephala	Acoelomorpha	Annelida	Arthropoda	Brachiopoda	Bryozoa	Chaetognatha	Chordata	Cnidaria	Ctenophora	Cycliophora	Echinodermata	Entoprocta	Gastrotricha	Gnathostomulida	Hemichordata	Kinorhyncha	Loricifera	Micrognathozoa	Mollusca	Nematoda	Nematomorpha	Nemertea	Onychophora	Orthonectida	Phoronida	Placozoa	Platyhelminthes	Porifera	Priapulida	Rhombozoa	Rotifera	Sipuncula	Tardigrada	Xenoturbellida	Algae	Bryophyta	Pteridophyta	Gimnosperm	Angiosperms	Opisthosporidia	Chytridiomycota	Neocallimastigomycota	Blastocladiomycota	Zoopagomycota	Mucoromycota	Glomeromycota	Basidiomycota	Ascomycota	Bacteria	Archaea	Virus	Animal_generic	Plant_generic	Fungi_generic	Note
6401	WOS:000435270600012	Using food network unfolding to evaluate food-web complexity in terms of biodiversity: theory and applications	Ecology Letters	01/07/2018	10.1111/ele.12973	4	Food-web complexity often hinders disentangling functionally relevant aspects of food-web structure and its relationships to biodiversity. Here, we present a theoretical framework to evaluate food-web complexity in terms of biodiversity. Food network unfolding is a theoretical method to transform a complex food web into a linear food chain based on ecosystem processes. Based on this method, we can define three biodiversity indices, horizontal diversity (D-H), vertical diversity (D-V) and range diversity (D-R), which are associated with the species diversity within each trophic level, diversity of trophic levels, and diversity in resource use, respectively. These indices are related to Shannon's diversity index (H'), where H' = D-H + D-V - D-R. Application of the framework to three riverine macroinvertebrate communities revealed that D indices, calculated from biomass and stable isotope features, captured well the anthropogenic, seasonal, or other within-site changes in food-web structures that could not be captured with H' alone.	Kato, Yoshikazu ; Kondoh, Michio ; Ishikawa, Naoto F. ; Togashi, Hiroyuki ; Kohmatsu, Yukihiro ; Yoshimura, Mayumi ; Yoshimizu, Chikage ; Haraguchi, Takashi F. ; Osada, Yutaka ; Ohte, Nobuhito ; Tokuchi, Naoko ; Okuda, Noboru ; Miki, Takeshi ; Tayasu, Ichiro	14	4899095 ; 1286851 ; 471530 ; 5529097 ; 1854433 ; 1364810 ; 1627359 ; 1229880 ; 3329438 ; 408815 ; 455387 ; 341752 ; 356932 ; 431250	Japan ; Japan ; Japan ; Japan ; Japan ; Japan ; Japan ; Japan ; Japan ; Japan ; Japan ; Taiwan ; Taiwan	carbon and nitrogen stable isotope ratio ; ecosystem functioning ; food network unfolding ; species diversity ; trophic level ; trophic position ; trophic pyramid	2018	Fernando Urbano	yes	Palearctic	Central Japan	2011-2012	Freshwater	Headwater streams	Field sampling	0	0	Surber net	biodiversity	0	0	0	Macroinvertebrates	1	0	1	0	NA	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
6844	WOS:000175832600022	Importance of backyard habitat in a comprehensive biodiversity conservation strategy: A connectivity analysis of urban green spaces	Restoration Ecology	01/06/2002	NA	168	Connectivity has been an accepted goal in ecological restoration of wilderness areas for some time, but it is a relatively new approach in urban areas. The connectivity analysis presented here explores the numbers and patterns of corridors required to connect urban green spaces as part of an overall biodiversity conservation strategy. Green spaces in this study were weighted based on size and a habitat requirement of 0.5 ha for a hypothetical indicator species. Thirteen potential networks were evaluated using Gamma, Beta, and Cost Ratio indices. The study zone contained 54 green spaces (habitat nodes) with a combined area of 636.5 ha in a total urban area of approximately 2,600 ha. Several models (Travelling Salesman, Paul Revere, and Least Cost to User) were used to evaluate possible connections. These results indicated that at least 325 linkages are necessary to connect half of the nodes. Such large numbers of linkages are only feasible by enhancing the matrix of backyard habitat, planted boulevards, and utility rights-of way found in a city. Strengthening such networks should work well to support the biota protected in urban parks and wildlife refuges and the seasonal migrants that sometimes depend on urban habitats for their survival.	Rudd, H ; Vala, J ; Schaefer, V	3	4173938 ; 16814835 ; 4226204	Canada	backyard habitat ; connectivity ; corridors ; greater vancouver ; green space ; habitat matrix ; urban ecology	2002	Fernando Urbano	yes	Nearctic	British Columbia, Canada	NA	Terrestrial	Urban green spaces	Field sampling ; Review/Opinion	0	0	Connectivity analysis and network models	Biodiversity conservation	0	0	1	City birds and voles	1	0	0	0	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA
7574	WOS:000086194600017	Sampling termite assemblages in tropical forests: testing a rapid biodiversity assessment protocol	Journal of Applied Ecology	01/02/2000	NA	205	1. Termites play a key role in decomposition processes in tropical ecosystems. Rapid assessment of local termite assemblages requires a standardized sampling protocol capable of producing an accurate picture of species composition. This paper evaluates the efficacy of a sampling protocol designed to assess termite species richness and functional diversity in tropical forests. 2. The protocol entails a 100 m long transect consisting of 20 sections (each 5 x 2 m). One hour of human sampling effort per section is used to search for and collect termites from dead wood, soil, termite nests and other microhabitats up to a height of 2 m above ground. The protocol was tested in three forest sites where the local termite fauna was already comprehensively documented. Two transects were run at Danum Valley (Sabah, Borneo), one at Pasoh Forest Reserve (Peninsular Malaysia) and one at Mbalmayo Forest Reserve (Cameroon). 3. At the three sites the transect samples contained 31-36% of the known local termite species pool. The taxonomic and functional group composition of the transect samples did not differ significantly from that of the known local fauna. The two transects run at Danum Valley gave very similar patterns, suggesting that the protocol produces consistent within-site results. After sampling 20 sections, pseudoturnover between the two Danum transects had declined to a relatively low level. 4. The transect method is effective because it utilizes collecting expertise within a protocol that standardizes sampling effort and area. The protocol provides a much more rapid and cost-effective method for studying termite assemblage structure than sampling regimes designed to estimate population abundances. It was demonstrated that one supervised training transect was sufficient to ensure the protocol was conducted with the required level of sampling efficiency. 5. The protocol offers a rapid tool for investigating spatial and temporal patterns of termite assemblage structure in tropical forest sites. Existing data also suggest that termites warrant further investigation as ecological indicators. Termite assemblage composition shows a strong response to habitat disturbance and may be indicative of quantitative changes in the decomposition process. The termite transect has potential as a useful addition to any suite of organisms recommended for monitoring functional processes in tropical forests.	Jones, DT ; Eggleton, P	2	2068817 ; 279613	England	biological indicators ; decomposer communities ; habitat disturbance ; isoptera ; species richness	2000	Fernando Urbano	yes	Indomalayan ; Afrotropical	Danum Valley, Sabah, Borneo ; Pasoh Forest Reserve, Peninsular Malaysia ; Mbalmayo Forest Reserve, Cameroon	1994-1995	Terrestrial	Tropical moist forests	Field sampling	0	0	Searching for termites everywhere within a transect	Biodiversity assessment protocol	0	1	1	Termites	1	0	1	0	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
8093	WOS:000285246700008	'Carry on sampling!'- assessing marine fish biodiversity and discovery rates in southern Africa	Diversity and Distributions	01/01/2011	10.1111/j.1472-4642.2010.00712.x	10	Aim Biodiversity inventories are not yet complete, with potentially thousands of species unknown to science. This paper aims to (1) elucidate the historical discovery rate of endemic southern African marine fishes and (2) to estimate the number of potentially undescribed endemic marine fishes in the region using a statistical model and which factors (e.g. size/depth) contribute to unknown diversity. Thirdly, all species described globally for eight families (Blennidae, Clinidae, Gobiidae, Lutjanidae, Rajidae, Sciaenidae, Scyliorhinidae, Sparidae) were analysed to elucidate unknown diversity in these groups. Location The oceans of southern Africa, including Namibia, South Africa and Mozambique, encompassing sections of the south-eastern Atlantic Ocean and the western Indian Ocean. Methods Literature surveys from a number of sources were carried out to compile lists of species descriptions from 1758 onwards. Species-accumulation curves were plotted for all endemic species, as well as for different components of size and depth. A maximum likelihood model was used to estimate the number of undescribed endemic marine fishes in southern Africa, as well as for all other categories, including global families. Results Fish discovery rates in southern Africa have varied with time. Estimates suggest that at least 25% of the total endemic fish fauna remain unknown and that size is the greatest predictor of whether a fish has been described. Smaller-sized fishes and those inhabiting shallow areas are most likely to be undersampled. It is likely that most undescribed fishes inhabit the subtropical/tropical waters of the east coast. Main conclusions At the current rate of fish description, it will take at least 50 years to describe the total endemic fish fauna. However, estimates of unknown species are probably higher because of cryptic species within currently recognized taxa. Climate change may also contribute to range expansions of marine species, further complicating the status of endemicity in southern African marine fishes.	von der Heyden, Sophie	1	711891	South Africa	biodiversity ; marine fishes ; maximum likelihood estimates of marine biodiversity ; southern africa ; species-accumulation curves	2011	Fernando Urbano	yes	Afrotropical	Eastern Atlantic ocean (Namibia/South Africa) and western Indian Ocean (South Africa/Mozambique)	NA	Saltwater	Coastal waters	Big data ; Review/Opinion	0	0	Literature surveys, species-accumulation curves, maximum likelihood model	Marine fish biodiversity	1	1	1	Southern Africa marine fishes	1	0	0	0	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
8701	WOS:000083830400005	Assessing land-use impacts on biodiversity using an expert systems tool	Landscape Ecology	01/01/2000	NA	44	Habitat alteration, in the form of land-use development, is a leading cause of biodiversity loss in the U.S. and elsewhere. Although statutes in the U.S. may require consideration of biodiversity in local land-use planning and regulation, local governments lack the data, resources, and expertise to routinely consider biotic impacts that result from permitted land uses. We hypothesized that decision support systems could aid solution of this problem. We developed a pilot biodiversity expert systems tool (BEST) to test that hypothesis and learn what additional scientific and technological advancements are required for broad implementation of such a system. BEST uses data from the U.S. Geological Survey's Gap Analysis Program (GAP) and other data in a desktop GIS environment. The system provides predictions of conflict between proposed land uses and biotic elements and is intended for use at the start of the development review process. Key challenges were the development of categorization systems that relate named land-use types to ecological impacts, and relate sensitivities of biota to ecological impact levels. Although the advent of GAP and sophisticated desktop GIS make such a system feasible for broad implementation, considerable ongoing research is required to make the results of such a system scientifically sound, informative, and reliable for the regulatory process. We define a role for local government involvement in biodiversity impact assessment, the need for a biodiversity decision support system, the development of a prototype system, and scientific needs for broad implementation of a robust and reliable system.	Crist, PJ ; Kohley, TW ; Oakleaf, J	3	7282260 ; 10658095 ; 4322751	USA	animal behavior ; biodiversity conservation ; decision support ; environmental planning ; expert systems ; gap analysis ; gis ; land-use planning	2000	Fernando Urbano	yes	Nearctic	USA	NA	Freshwater ; Saltwater ; Terrestrial	NA	Big data ; Review/Opinion	0	0	Model built from government and literature data	Biodiversity	0	0	0	Vertebrates and plants	1	0	0	0	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA
9418	WOS:000431293600001	Species contributions to single biodiversity values under-estimate whole community contribution to a wider range of values to society	Scientific Reports	03/05/2018	10.1038/s41598-018-25339-2	5	"A major task for decision makers is deciding how to consider monetary, cultural and conservation values of biodiversity explicitly when planning sustainable land use. Thus, there is a great need to understand just what ""valuing"" biodiversity or species really means, e.g. regarding how many and which species are important in providing ecosystem services or other values. Constructing ecosystem-level indices, however, requires weighting the relative contribution of species to the different values. Using farmland birds, we illustrate how species contribute to different biodiversity values, namely utilitarian (pest seed predation potential), cultural (species occurrence in poetry), conservational (declines and rarity) and inherent (all species equal) value. Major contributions to each value are often made by a subset of the community and different species are important for different values, leading to no correlations or, in some cases, negative correlations between species' relative contributions to different values. Our results and methods using relative contributions of species to biodiversity values can aid decisions when weighing different values in policies and strategies for natural resource management. We conclude that acknowledging the importance of the range of biodiversity values that are apparent from different perspectives is critical if the full value of biodiversity to society is to be realised."	Hiron, Matthew ; Part, Tomas ; Siriwardena, Gavin M. ; Whittingham, Mark J.	4	3519228 ; 412585 ; 884939 ; 1326200	England ; Sweden ; England	NA	2018	Fernando Urbano	yes	Palearctic	UK	NA	Terrestrial	"""Farmlands"""	Big data ; Review/Opinion	0	0	NA	Biodiversity values	0	0	0	Farmland birds	1	0	0	1	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	In the title, the authors refer to the values for society that biodiversity provides (monetary, cultural, conservation)
9979	WOS:000240034200019	Biodiversity and palaeoclimate of the Middle Jurassic floras from the Tiaojishan Formation in western Liaoning, China	Progress in Natural Science-Materials International	01/01/2006	NA	25	The Middle Jurassic Tiaojishan Formation in Beipiao City, western Liaoning comprises a variety of plant fossils including leaf impressions, compressions, permineralized rhizomes, fossil wood and dispersed spores and pollen grains. Impression and compression data suggest that the flora in the Tiaojishan Formation is dominated by Bermettitales, ferns and Nilssoniales, followed by ginkgophytes; conifers and sphenopsids are less common. Abundant permineralized rhizomes are referable to diverse taxa within fern families such as Osmundaceae and Cyatheaceae. Abundant and upright fossil stumps are common in the Tiaojishan Formation. They are welt preserved with distinct growth rings and are predominatly conifers. The floristic signature of the Tiaojishan Formation indicates that subtropical to temperate warm and humid climates prevailed during the late Middle Jurassic in the Beipiao area. Growth ring pattern analysis of the fossil conifer wood demonstrates a consistent and distinct seasonal climate during this interval. The biodiversity of the remarkable Tiaojishan flora provides essential evidence for understanding the vegetation, pataeoclimate and environmental evolution of western Liaoning during the Middle to Late Jurassic.	Wang Yongdong ; Saiki Ken'ichi ; Zhang Wu ; Zheng Shaolin	4	634038 ; 6943469 ; 2467042 ; 1285706	Peoples R China ; Japan ; Peoples R China	middle jurassic ; tiaojishan formation ; fossil floras ; palaeoclimate ; liaoning ; china	2006	Fernando Urbano	yes	Palearctic	Western Liaoning, China	NA	Terrestrial	NA	Field sampling	0	0	NA	Biodiversity ... flora	1	1	0	Fossil late Middle-Jurassic flora	1	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	The study includes extinct taxa not present on the table
239	WOS:000355681600014	Terrestrial biodiversity	Natural Capital: Theory & Practice of Mapping Ecosystem Services	01/01/2011	NA	2	NA	Nelson, Erik ; Cameron, D. Richard ; Regetz, James ; Polasky, Stephen ; Daily, Gretchen C.	5	42710543 ; 4832383 ; 1992950 ; 135782 ; 172015	USA ; USA ; USA ; USA ; USA ; USA	NA	2011	Ilaria Rosati	no																																																																											
820	WOS:000293162400016	Latitudinal gradients in macroalgal biodiversity in the Southwest Atlantic between 36 and 55 degrees S	Hydrobiologia	01/09/2011	10.1007/s10750-011-0780-7	21	Different groups of marine benthic organisms show contrasting latitudinal patterns of biodiversity. The widely accepted paradigm of increasing biodiversity towards the tropics does not seem to be valid for macroalgal floras of the Southern Hemisphere. We compiled a database summarizing the distributional ranges of macroalgae along the coast of Argentina to test whether biodiversity decreases towards lower latitudes, as in the Pacific coast of South America, and whether breaking points in the geographical distribution can be recognized in one or more areas of the Southwest Atlantic south of 36 degrees S. We found a clear trend of decreasing biodiversity with decreasing latitude. The interpretation of some biodiversity declines is confounded by changes in the intensity of the sampling effort. A 51% reduction in algal species richness between 42 and 41 degrees S coincides with the boundary between the Argentine and Magellanic Zoogeographic Provinces. This sharp breaking point is related to a thermal anomaly caused by long residence times of water masses within San Matias Gulf, suggesting an upper thermal tolerance limit for most Antarctic/sub-Antarctic seaweeds. A further reduction occurs at 38-37 degrees S. This breaking point can be explained by the disappearance of suitable hard substrata, since rocky outcrops give place to wide extensions of sandy beaches. The impoverished algal assemblage inhabiting the northern coast of Argentina is mainly related to the reduction or disappearance of the Antarctic/sub-Antarctic floristic component. This area is characterised by a predominance of widely distributed species, Chlorophytes and opportunistic filamentous or foliose algae.	Liuzzi, Maria G. ; Lopez Gappa, Juan ; Piriz, Maria L.	3	3134632 ; 1606163 ; 3291747	Argentina	biogeography ; species richness ; sampling effort ; algal functional groups ; breaking points ; argentina	2011	Ilaria Rosati	no																																																																											
1353	WOS:000259362000011	ElNet: The Greek biodiversity transitional waters information system. An exemplar for the development of distributed information networks in Europe	Aquatic Conservation-Marine and Freshwater Ecosystems	01/08/2008	10.1002/aqc.950	2	1. Transitional waters are ecosystems of special importance for a number of reasons and require effective management. In Greece, biodiversity and environmental data that help to manage these ecosystems do exist, although they are scattered and not easily accessible. An overarching, publicly accessible system combining all kinds of information has not been available until now. 2. The ElNet system was developed to serve these requirements. The system is a functional application consisting of a comprehensive database and an online interface with an interactive map, and search capabilities for biological and environmental data on Greek transitional waters. Nine datasets have already been integrated and are available online. Data and their metadata are documented and checked for quality to allow comparisons and reduce bias in resulting analyses. 3. The data assembled cover a broad geographical and temporal range, allowing large-scale analyses of transitional waters. These in turn produce new scientific knowledge and provide a sound basis of information for scientists, environmental managers and policy-makers. 4. Examination of the data revealed an overall insufficient quality control practice during data acquisition and digitization. A good data management and archive system can significantly improve the quality of data. To encourage scientists to submit their data to a data management centre a clear data policy document regulating rights and duties could form an incentive for data sharing. 5. Results from;l Case study carried out oil the macrobenthic inventories of the lagoonal Systems included ill the system demonstrate the potential use of this simple type of information by environmental managers and scientists. 6. The system. still in its initial phase. will be improved by integrating new datasets and developing tools for data retrieval and analyses. The database will be linked to other biodiversity databases to participate in a distributed information network and disseminate the information through other global biodiversity portals. Copyright (c) 2005 John Wiley & Sons, Ltd.	Faulwetter, Sarah ; Gotsis, Panayiotis ; Reizopoulou, Sofia ; Orfanidis, Sotiris ; Kevrekidis, Theodoros ; Nicolaidou, Artemis ; Simboura, Nomiki ; Malea, Paraskevi ; Dounas, Costas ; Mogias, Athanastos ; Valavanis, Vasilis ; Arvanitidis, Christos	12	1783074 ; 11132199 ; 1370712 ; 881479 ; 809872 ; 698314 ; 944619 ; 1010944 ; 991231 ; 5608000 ; 998345 ; 523440	Greece ; Greece ; Greece ; Greece ; Greece ; Greece ; Greece	transitional waters ; biodiversity ; information system ; data management ; quality control ; taxonomic distinctness index	2008	Ilaria Rosati	no																																																																											
1586	WOS:000173303600001	Biodiversity in the Phanerozoic: a reinterpretation	Paleobiology	01/09/2001	NA	244	Many features of global diversity compilations have proven robust to continued sampling and taxonomic revision. Inherent biases in the stratigraphic record may nevertheless substantially affect estimates of global taxonomic diversity. Here we focus on short-term (epoch-level) changes in apparent diversity. We use a simple estimate of the amount of marine sedimentary rock available for sampling: the number of formations in the stratigraphic Lexicon of the United States Geological Survey. We find this to be positively correlated with two independent estimates of rock availability: global outcrop area derived from the Paleogeographic Atlas Project (University of Chicago) database, and percent continental flooding. Epoch-to-epoch changes in the number of formations are positively correlated with changes in sampled Phanerozoic marine diversity at the genus level. We agree with previous workers in finding evidence of a diversity-area effect that is substantially weaker than the effect of the amount of preserved sedimentary rock. Once the mutual correlation among change in formation numbers, in diversity, and in area flooded is taken into consideration, there is relatively little residual correlation between change in diversity and in the extent of continental flooding. These results suggest that much of the observed short-term variation in marine diversity may be an artifact of variation in the amount of rock available for study. Preliminary results suggest the same possibility for terrestrial data. Like the comparison between change in number of formations and change, in sampled diversity, which addresses short-term variation in apparent diversity, the comparison between absolute values of these quantities, which relates to longer-term patterns, also shows a positive correlation. Moreover, there is no clear temporal trend in the residuals of the regression of sampled diversity on number of formations. This raises the possibility that taxonomic diversity may not have increased substantially since the early Paleozoic. Because of limitations in our data, however, this question must remain open.	Peters, SE ; Foote, M	2	619969 ; 941203	USA	NA	2001	Ilaria Rosati	no																																																																											
2114	WOS:000309311900006	Win-win REDD+ approaches belie carbon-biodiversity trade-offs	Biological Conservation	01/10/2012	10.1016/j.biocon.2011.12.031	83	Recent practise has revealed that conservation interventions that seek to achieve multiple benefits generally face significant, if under-recognized trade-offs. REDD+ policies present prospective win-win solutions for climate change mitigation, rural development and biodiversity conservation. Notably, protecting, enhancing and restoring forests for their carbon sequestration services has the potential to additionally promote the conservation of imperiled tropical biodiversity. However, it has become increasingly apparent that efforts to design a REDD+ mechanism that optimizes emissions reductions and associated co-benefits face significant environmental and economic trade-offs. We provide a framework for conceptualizing the major related policy options, presenting the associated trade-offs as a continuum and as functions of two key factors: (1) geographic targeting, and (2) the selection of specific forest management activities. Our analysis highlights the challenges of assessing trade-offs using existing data and valuation schemes, and the difficulty of paying for and legislating biodiversity co-benefits and safeguards within a future REDD+ mechanism. (C) 2011 Elsevier Ltd. All rights reserved.	Phelps, J. ; Friess, D. A. ; Webb, E. L.	3	1213324 ; 12216770 ; 96323	Singapore ; Singapore	carbon ; emissions ; redd ; safeguard ; policy ; forest ; leakage	2012	Ilaria Rosati	no																																																																											
2785	WOS:000324111200014	Problems of biodiversity: Mythology and reality	Russian Journal of Ecology	01/09/2013	10.1134/S1067413613050068	0	NA	Ivanter, E. V.	1	1468538	Russia	biodiversity ; methodological approaches ; terms and notions	2013	Ilaria Rosati	no																																																																											
3113	WOS:000166224100006	Biodiversity of galling insects: historical, community and habitat effects in four neotropical savannas	Biodiversity and Conservation	01/01/2001	NA	96	Five hypotheses were tested to explain the pattern of galling insect species richness in four neotropical savanna physiognomies, 'canga', 'campo sujo', 'cerrado' s. st., and 'cerradao', that occur in Minas Gerais, southeastern Brazil. We found 125 species of galling insects on 80 host plant species. The increase of plant species richness explained 35% of the variation in galling insect richness, corroborating the plant species richness hypothesis. Most of the galling species occurred on trees, followed by shrubs, and herbs. However, the difference in mean number of galls was only statistically significant between herbs and trees, corroborating partially the plant structural complexity hypothesis. A significant relationship was observed between galling species richness and density of herbs, and shrubs, corroborating partially the resource concentration hypothesis. Galling insect richness showed a negative correlation with magnesium, potassium, and zinc on soil, corroborating the soil fertility hypothesis. The content of magnesium, potassium, iron and CTC (T) explained 72% of the variation in galling insect richness. Plant family size positively influenced galling insect richness, corroborating the plant family size hypothesis. Overall, the results corroborate the hypothesis that predicts that habitat stress is the main factor generating the patterns of galling insect richness in Brazilian savannas.	Goncalves-Alvim, SJ ; Fernandes, GW	2	5482964 ; 10110771	Brazil	biodiversity ; 'cerrado' ; environmental stress ; galling insect ; insect-plant interactions ; savanna	2001	Ilaria Rosati	no																																																																											
3510	WOS:000182653700001	Projected climate change effects on Rocky Mountain and Great Plains birds: generalities of biodiversity consequences	Global Change Biology	01/05/2003	NA	115	Climate change effects on biodiversity are already manifested, and yet no predictive knowledge characterizes the likely nature of these effects. Previous studies suggested an influence of topography on these effects, a possibility tested herein. Bird species with distributions restricted to montane (26 species) and Great Plains (19 species) regions of central and western North America were modeled, and climate change effects on their distributions compared: in general, plains species were more heavily influenced by climate change, with drastic area reductions (mode 35% of distributional area lost under assumption of no dispersal) and dramatic spatial movements (0-400 km shift of range centroid under assumption of no dispersal) of appropriate habitats. These results suggest an important generality regarding climate change effects on biodiversity, and provide useful guidelines for conservation planning.	Peterson, AT	1	59747	USA ; USA	biodiversity consequences ; birds ; climate change ; distributions ; topography	2003	Ilaria Rosati	no																																																																											
3981	WOS:000401301700008	History of Research on Biodiversity in Crimean Hypersaline Waters	Arid Ecosystems	01/01/2017	10.1134/S2079096117010036	7	The paper reviews the history of research on the biodiversity of hypersaline waters in the Crimean arid zone from the end of the 18th century to the present. Summing up the accumulated knowledge on biodiversity of these water bodies, the authors have noted the presence of 290 species of eukaryotic organisms, including 190 unicellular ones, and nearly 200 species of bacteria and archaea, of which at least 100 species are represented by cyanobacteria. It has been concluded that the diversity of both prokaryotic and eukaryotic organisms is still understudied. This paper is not an exhaustive review of the history of research on the biodiversity of Crimean hypersaline waters; it is rather a prelude to such a historical study, as well as a call for a broadening and deepening of the scientific knowledge of the unique biodiversity in these extreme habitats.	Anufriieva, E. V. ; Shadrin, N. V. ; Shadrina, S. N.	3	2866259 ; 1348591 ; 43797422	Russia ; Russia	biodiversity ; the history of science ; hypersaline waters ; crimea	2017	Ilaria Rosati	no																																																																											
4421	WOS:000177724600007	Ranking the benefits of biodiversity: an exploration of relative values	Journal of Environmental Management	01/07/2002	10.1006/jema.2002.0553	41	Public concern about the alarmingly high rate of biodiversity loss has not been matched by public willingness to bear boundless costs to stem the tide of extinction. Because resources for conservation are limited, setting conservation priorities to use those resources effectively is crucial. To do so in a way that addresses people's most pressing concerns about biodiversity loss, managers and policy makers must understand those concerns. This study investigates preferences for an array of benefits associated with biodiversity and wildlife and the relative importance to people of each. A survey was administered to a sample of the US population to explore public preferences for types of benefits often associated with biodiversity., utilitarian (commodity and recreation), ecological (certain and uncertain), aesthetic, symbolic, and humanistic. Respondents were asked to rank hypothetical species presented in choice sets of three species, each described simply in terms of one type of benefit. A rank-ordered multinomial logit model was estimated to establish a ranking of the benefits and evaluate the sensitivity of the ranking to socio-demographic variables. The means of the sample predictions indicated the relative importance of each type of benefit. Confidence intervals were constructed to evaluate the extent to which the ranks could be distinguished from one another. Ecological functions were most important to survey respondents; commodity-based benefits and human attributes were of moderate importance; and recreation, aesthetics, and symbolic references in literature and art appeared to be least important. (C) 2002 Elsevier Science Ltd. All rights reserved.	Montgomery, CA	1	30325458	USA	public attitudes towards wildlife ; biodiversity ; economics of biodiversity ; conservation ; the value of wildlife	2002	Ilaria Rosati	no																																																																											
4678	WOS:000460163500020	Increasing water availability and facilitation weaken biodiversity-biomass relationships in shrublands	Ecology	01/03/2019	10.1002/ecy.2624	13	Positive biodiversity-ecosystem-functioning (BEF) relationships are commonly found in experimental and observational studies, but how they vary in different environmental contexts and under the influence of coexisting life forms is still controversial. Investigating these variations is important for making predictions regarding the dynamics of plant communities and carbon pools under global change. We conducted this study across 433 shrubland sites in northern China. We fitted structural equation models (SEMs) to analyze the variation in the species-richness-biomass relationships of shrubs and herbs along a wetness gradient and general liner models (GLMs) to analyze how shrub or herb biomass affected the species-richness-biomass relationship of the other life form. We found that the positive species-richness-biomass relationships for both shrubs and herbs became weaker or even negative with higher water availability, likely indicating stronger interspecific competition within life forms under more benign conditions. After accounting for variation in environmental contexts using residual regression, we found that the benign effect of greater facilitation by a larger shrub biomass reduced the positive species-richness-biomass relationships of herbs, causing them to become nonsignificant. Different levels of herb biomass, however, did not change the species-richness-biomass relationship of shrubs, possibly because greater herb biomass did not alter the stress level for shrubs. We conclude that biodiversity in the studied plant communities is particularly important for plant biomass production under arid conditions and that it might be possible to use shrubs as nurse plants to facilitate understory herb establishment in ecological restoration.	Guo, Yanpei ; Schob, Christian ; Ma, Wenhong ; Mohammat, Anwar ; Liu, Hongyan ; Yu, Shunli ; Jiang, Youxu ; Schmid, Bernhard ; Tang, Zhiyao	9	4443193 ; 1203671 ; 1333965 ; 2413249 ; 30259173 ; 1624781 ; 4063640 ; 9225 ; 616193	Peoples R China ; Peoples R China ; Switzerland ; Switzerland ; Peoples R China ; Peoples R China ; Peoples R China ; Peoples R China ; Switzerland	biodiversity-ecosystem functioning relationships ; biomass ; competition ; facilitation ; shrub density ; shrublands ; water availability	2019	Ilaria Rosati	no																																																																											
4911	WOS:000168506300003	Land use, biodiversity, and ecosystem integrity: The challenge of preserving Earth's life support system	Ecology Law Quarterly	01/01/2001	NA	16	The protection of biodiversity is necessary to preserve Earth's life support system Adoption of land use policies to achieve such protection arguably constitutes the greatest environmental challenge to this problem nearly invisible to the public and refractory to traditional regulatory approaches, that the world will face this century. Although multiple reasons, both practical and moral, exist for caring about the accelerating rate of species and habitat loss, intrinsic characteristics of ecosystem degradation render environmental protection. The U.S. Endangered Species Act, along with public land protection, is necessary but not sufficient to preserve biodiversity. Private lands are a public value, requiring landscape-scale planning to preserve the public interest.	Harte, J	1	155423	USA ; USA	NA	2001	Ilaria Rosati	no																																																																											
